"match_id","gameCreation","gameDuration","gameVersion"
"NA1_4213769325",1644561038000,2495,"12.3.421.5967"
"NA1_4212575047",1644460669000,1427,"12.3.421.5967"
"NA1_4197696515",1643443085000,1752,"12.2.419.1399"
"NA1_4213577240",1644548156000,1603,"12.3.421.5967"
"NA1_4213667266",1644553728000,1351,"12.3.421.5967"
"NA1_4216587049",1644793666000,1738,"12.3.421.5967"
"NA1_4215563980",1644704473000,2236,"12.3.421.5967"
"NA1_4216572750",1644791671000,2524,"12.3.421.5967"
"NA1_4214793458",1644639258000,1133,"12.3.421.5967"
"NA1_4214437072",1644630654000,1561,"12.3.421.5967"
"NA1_4216622696",1644796030000,1147,"12.3.421.5967"
"NA1_4216088372",1644738956000,1693,"12.3.421.5967"
"NA1_4216103194",1644736988000,1915,"12.3.421.5967"
"NA1_4215178823",1644656681000,1875,"12.3.421.5967"
"NA1_4216460067",1644781638000,1721,"12.3.421.5967"
"NA1_4216659975",1644795200000,1847,"12.3.421.5967"
"NA1_4206864121",1644043712000,2319,"12.3.421.5967"
"NA1_4212812881",1644472026000,1802,"12.3.421.5967"
"NA1_4216056941",1644734571000,1472,"12.3.421.5967"
"NA1_4185079209",1642664396000,1558,"12.1.416.4011"
"NA1_4216595469",1644793047000,1746,"12.3.421.5967"
"NA1_4216652839",1644796656000,1489,"12.3.421.5967"
"NA1_4216194514",1644743516000,1851,"12.3.421.5967"
"NA1_4215927045",1644727925000,2019,"12.3.421.5967"
"NA1_4216632572",1644796378000,1464,"12.3.421.5967"
"NA1_4216099127",1644739659000,1973,"12.3.421.5967"
"NA1_4216673684",1644797296000,1715,"12.3.421.5967"
"NA1_4214379333",1644627708000,2403,"12.3.421.5967"
"NA1_4216140866",1644740273000,1449,"12.3.421.5967"
"NA1_4216441535",1644781901000,1661,"12.3.421.5967"
"NA1_4216673631",1644797262000,1828,"12.3.421.5967"
"NA1_4216557454",1644789644000,1317,"12.3.421.5967"
"NA1_4216499448",1644786133000,2208,"12.3.421.5967"
"NA1_4216646432",1644798276000,1595,"12.3.421.5967"
"NA1_4216498950",1644785967000,2017,"12.3.421.5967"
"NA1_4216143244",1644741609000,1398,"12.3.421.5967"
"NA1_4211623090",1644386136000,1521,"12.3.421.5967"
"NA1_4215690939",1644712125000,2031,"12.3.421.5967"
"NA1_4216304104",1644765546000,2373,"12.3.421.5967"
"NA1_4213520792",1644546105000,2291,"12.3.421.5967"
"NA1_4211500955",1644381897000,2049,"12.3.421.5967"
"NA1_4216028544",1644734762000,2217,"12.3.421.5967"
"NA1_4120389116",1638116558000,1322,"11.23.409.111"
"NA1_4215797980",1644721986000,1981,"12.3.421.5967"
"NA1_4216544858",1644788371000,2320,"12.3.421.5967"
"NA1_4213591528",1644549185000,1441,"12.3.421.5967"
"NA1_4216630283",1644795226000,1741,"12.3.421.5967"
"NA1_4216670526",1644795738000,1915,"12.3.421.5967"
"NA1_4215447633",1644696910000,1732,"12.3.421.5967"
"NA1_4214648409",1644637615000,1901,"12.3.421.5967"
"NA1_4216619442",1644795174000,2082,"12.3.421.5967"
"NA1_4216578111",1644794195000,1651,"12.3.421.5967"
"NA1_4213732291",1644555312000,1619,"12.3.421.5967"
"NA1_4216551006",1644786921000,1218,"12.3.421.5967"
"NA1_4211284316",1644371463000,2398,"12.3.421.5967"
"NA1_4216536890",1644789073000,2040,"12.3.421.5967"
"NA1_4213430322",1644539517000,1155,"12.3.421.5967"
"NA1_4215487097",1644701125000,1514,"12.3.421.5967"
"NA1_4215346444",1644685265000,1578,"12.3.421.5967"
"NA1_4214225374",1644613624000,1575,"12.3.421.5967"
"NA1_4215406884",1644691677000,1747,"12.3.421.5967"
"NA1_4215504023",1644699943000,1187,"12.3.421.5967"
"NA1_4215369087",1644692265000,1687,"12.3.421.5967"
"NA1_4214209921",1644610652000,1786,"12.3.421.5967"
"NA1_4214172605",1644606770000,1709,"12.3.421.5967"
"NA1_4214208931",1644615001000,1520,"12.3.421.5967"
"NA1_4216431395",1644777633000,1093,"12.3.421.5967"
"NA1_4214161830",1644606089000,2147,"12.3.421.5967"
"NA1_4210140990",1644278384000,1401,"12.3.421.5967"
"NA1_4214234020",1644613167000,1225,"12.3.421.5967"
"NA1_4214179091",1644610589000,2068,"12.3.421.5967"
"NA1_4216225885",1644755168000,2459,"12.3.421.5967"
"NA1_4203674545",1643836865000,1941,"12.3.420.4308"
"NA1_4214883623",1644642260000,2170,"12.3.421.5967"
"NA1_4214773404",1644639158000,2082,"12.3.421.5967"
"NA1_4214134849",1644607461000,1377,"12.3.421.5967"
"NA1_4216353629",1644772787000,1294,"12.3.421.5967"
"NA1_4213916044",1644570753000,1668,"12.3.421.5967"
"NA1_4216631582",1644795911000,1503,"12.3.421.5967"
"NA1_4209500195",1644210500000,2011,"12.3.421.5967"
"NA1_4216498143",1644785623000,1938,"12.3.421.5967"
"NA1_4214219339",1644615181000,1916,"12.3.421.5967"
"NA1_4211261830",1644370626000,1896,"12.3.421.5967"
"NA1_4216672878",1644796904000,1846,"12.3.421.5967"
"NA1_4216127916",1644739219000,2064,"12.3.421.5967"
"NA1_4216123178",1644737109000,1804,"12.3.421.5967"
"NA1_4216088605",1644739034000,2277,"12.3.421.5967"
"NA1_4215511993",1644699014000,1326,"12.3.421.5967"
"NA1_4215109112",1644651191000,2830,"12.3.421.5967"
"NA1_4215235296",1644662542000,1944,"12.3.421.5967"
"NA1_4216534620",1644788140000,1504,"12.3.421.5967"
"NA1_4192983330",1643166486000,1863,"12.2.419.1399"
"NA1_4216064913",1644733936000,1060,"12.3.421.5967"
"NA1_4216633640",1644796920000,1523,"12.3.421.5967"
"NA1_4213291655",1644531069000,1843,"12.3.421.5967"
"NA1_4216001154",1644729331000,2307,"12.3.421.5967"
"NA1_4216471353",1644782279000,1605,"12.3.421.5967"
"NA1_4212794056",1644469303000,2405,"12.3.421.5967"
"NA1_4114407968",1637694787000,1841,"11.23.409.111"
"NA1_4216004402",1644730357000,1551,"12.3.421.5967"
"NA1_4177258531",1642181954000,2328,"12.1.416.4011"
"NA1_4215891818",1644723495000,1230,"12.3.421.5967"
"NA1_4195698995",1643334728000,2108,"12.2.419.1399"
"NA1_4182542839",1642482166000,1970,"12.1.416.4011"
"NA1_4216631033",1644795581000,2003,"12.3.421.5967"
"NA1_4211399891",1644376026000,1425,"12.3.421.5967"
"NA1_4212347740",1644447065000,914,"12.3.421.5967"
"NA1_4214313841",1644621415000,2077,"12.3.421.5967"
"NA1_4215194048",1644660159000,1672,"12.3.421.5967"
"NA1_4216635868",1644797966000,1802,"12.3.421.5967"
"NA1_4213683647",1644552799000,1687,"12.3.421.5967"
"NA1_4212918930",1644479407000,1036,"12.3.421.5967"
"NA1_4216466421",1644784534000,2166,"12.3.421.5967"
"NA1_4215810563",1644719625000,1815,"12.3.421.5967"
"NA1_4216607350",1644793897000,2042,"12.3.421.5967"
"NA1_4215115358",1644649679000,2248,"12.3.421.5967"
"NA1_4207701662",1644113301000,1076,"12.3.421.5967"
"NA1_4214550879",1644632216000,1802,"12.3.421.5967"
"NA1_4201669786",1643702615000,2443,"12.2.419.1399"
"NA1_4187343083",1642802440000,1861,"12.2.419.1399"
"NA1_4211644557",1644390466000,1332,"12.3.421.5967"
"NA1_4215945703",1644727696000,1798,"12.3.421.5967"
"NA1_4183643412",1642568790000,1733,"12.1.416.4011"
"NA1_4203216994",1643813574000,2201,"12.3.420.4308"
"NA1_4215951834",1644726592000,1641,"12.3.421.5967"
"NA1_4216142697",1644741306000,1643,"12.3.421.5967"
"NA1_4216656398",1644798394000,1466,"12.3.421.5967"
"NA1_4214324147",1644621686000,2250,"12.3.421.5967"
"NA1_4189292094",1642905705000,1989,"12.2.419.1399"
"NA1_4214077824",1644603010000,937,"12.3.421.5967"
"NA1_4216584977",1644792718000,1718,"12.3.421.5967"
"NA1_4210098171",1644277387000,1387,"12.3.421.5967"
"NA1_4209342473",1644205495000,1731,"12.3.421.5967"
"NA1_4183088074",1642542346000,1660,"12.1.416.4011"
"NA1_4216381933",1644777157000,1346,"12.3.421.5967"
"NA1_4203564351",1643832012000,2395,"12.3.420.4308"
"NA1_4216667094",1644798675000,1446,"12.3.421.5967"
"NA1_4216388010",1644780286000,1507,"12.3.421.5967"
"NA1_4216377285",1644775372000,2192,"12.3.421.5967"
"NA1_4101623085",1636786258000,1758,"11.22.406.3587"
"NA1_4216589366",1644794816000,1508,"12.3.421.5967"
"NA1_4201195123",1643679830000,2275,"12.2.419.1399"
"NA1_4180654188",1642379296000,1745,"12.1.416.4011"
"NA1_4215608811",1644710905000,2480,"12.3.421.5967"
"NA1_4180637122",1642377609000,1399,"12.1.416.4011"
"NA1_4216208302",1644757673000,2069,"12.3.421.5967"
"NA1_4216483084",1644783142000,1787,"12.3.421.5967"
"NA1_4182577298",1642483785000,1880,"12.1.416.4011"
"NA1_4214524992",1644633309000,1367,"12.3.421.5967"
"NA1_4213237063",1644528696000,1830,"12.3.421.5967"
"NA1_4211521249",1644382064000,1332,"12.3.421.5967"
"NA1_4216672308",1644796627000,2446,"12.3.421.5967"
"NA1_4185298917",1642691392000,1879,"12.2.418.8114"
"NA1_4212428154",1644451721000,1811,"12.3.421.5967"
"NA1_4211357083",1644375201000,1624,"12.3.421.5967"
"NA1_4214293937",1644617533000,2305,"12.3.421.5967"
"NA1_4211645842",1644391063000,1386,"12.3.421.5967"
"NA1_4212267209",1644441636000,2019,"12.3.421.5967"
"NA1_4209996482",1644268617000,1650,"12.3.421.5967"
"NA1_4208737310",1644186777000,2204,"12.3.421.5967"
"NA1_4214139446",1644610182000,1802,"12.3.421.5967"
"NA1_4167738749",1641570806000,1405,"12.1.416.4011"
"NA1_4216586068",1644793233000,2068,"12.3.421.5967"
"NA1_4142126746",1639700191000,2121,"11.24.413.2485"
"NA1_4216409925",1644776551000,1569,"12.3.421.5967"
"NA1_4214520728",1644631927000,2144,"12.3.421.5967"
"NA1_4213581600",1644549223000,2147,"12.3.421.5967"
"NA1_4213349923",1644534917000,2169,"12.3.421.5967"
"NA1_4202197907",1643763795000,1403,"12.2.419.1399"
"NA1_4188439477",1642877473000,1604,"12.2.419.1399"
"NA1_4216433136",1644778544000,1624,"12.3.421.5967"
"NA1_4215899320",1644725838000,1474,"12.3.421.5967"
"NA1_4215564310",1644704615000,2306,"12.3.421.5967"
"NA1_4007459838",1628678504000,1566410,"11.16.390.1945"
"NA1_4207436927",1644098075000,823,"12.3.421.5967"
"NA1_4215519366",1644702426000,1836,"12.3.421.5967"
"NA1_4190643181",1642997005000,1766,"12.2.419.1399"
"NA1_4181274496",1642408690000,1986,"12.1.416.4011"
"NA1_4198679056",1643514460000,1681,"12.2.419.1399"
"NA1_4181113475",1642397697000,1857,"12.1.416.4011"
"NA1_4211520145",1644381748000,1549,"12.3.421.5967"
"NA1_4174321874",1641960914000,1449,"12.1.416.4011"
"NA1_4173190584",1641890001000,1987,"12.1.416.4011"
"NA1_4215867913",1644725161000,1689,"12.3.421.5967"
"NA1_4192779493",1643159769000,2101,"12.2.419.1399"
"NA1_4214881504",1644641609000,2432,"12.3.421.5967"
"NA1_4216047736",1644734842000,2373,"12.3.421.5967"
"NA1_4206948454",1644049069000,1296,"12.3.421.5967"
"NA1_4215869558",1644725645000,1690,"12.3.421.5967"
"NA1_4216180246",1644740509000,1596,"12.3.421.5967"
"NA1_4216664229",1644797307000,1566,"12.3.421.5967"
"NA1_4216650778",1644795601000,1313,"12.3.421.5967"
"NA1_4216593658",1644792206000,2030,"12.3.421.5967"
"NA1_4211324378",1644374382000,1680,"12.3.421.5967"
"NA1_4206821420",1644040120000,1879,"12.3.421.5967"
"NA1_4202398949",1643770189000,2498,"12.2.419.1399"
"NA1_4210250666",1644284626000,1770,"12.3.421.5967"
"NA1_4214154657",1644607629000,1702,"12.3.421.5967"
"NA1_4215351999",1644682281000,2109,"12.3.421.5967"
"NA1_4216469007",1644785687000,1704,"12.3.421.5967"
"NA1_4202371349",1643767947000,1829,"12.2.419.1399"
"NA1_4216550150",1644786487000,1525,"12.3.421.5967"
"NA1_4216342877",1644772347000,1879,"12.3.421.5967"
"NA1_4215451177",1644693694000,1170,"12.3.421.5967"
"NA1_4216489683",1644786113000,2616,"12.3.421.5967"
"NA1_4210439531",1644294764000,3004,"12.3.421.5967"
"NA1_4209875171",1644256474000,2234,"12.3.421.5967"
"NA1_4215429835",1644692959000,1740,"12.3.421.5967"
"NA1_4215954838",1644727536000,1542,"12.3.421.5967"
"NA1_4212586438",1644461012000,2259,"12.3.421.5967"
"NA1_4213497651",1644545315000,1920,"12.3.421.5967"
"NA1_4215390399",1644687492000,1596,"12.3.421.5967"
"NA1_4215983384",1644729921000,2018,"12.3.421.5967"
"NA1_4216090494",1644735830000,1523,"12.3.421.5967"
"NA1_4216074879",1644734097000,1290,"12.3.421.5967"
"NA1_4212788303",1644470638000,2107,"12.3.421.5967"
"NA1_4216291016",1644762241000,1969,"12.3.421.5967"
"NA1_4213412487",1644540058000,1604,"12.3.421.5967"
"NA1_4216117173",1644738878000,1386,"12.3.421.5967"
"NA1_4216358173",1644775569000,2036,"12.3.421.5967"
"NA1_4215484912",1644700086000,2310,"12.3.421.5967"
"NA1_4210703977",1644307662000,1235,"12.3.421.5967"
"NA1_4216296825",1644767868000,2093,"12.3.421.5967"
"NA1_4215814480",1644720932000,2238,"12.3.421.5967"
"NA1_4209949214",1644269295000,2049,"12.3.421.5967"
"NA1_4210588083",1644300604000,1357,"12.3.421.5967"
"NA1_4215598350",1644706931000,2839,"12.3.421.5967"
"NA1_4216348384",1644775614000,1166,"12.3.421.5967"
"NA1_4216106255",1644738449000,1778,"12.3.421.5967"
"NA1_4216619223",1644795061000,1586,"12.3.421.5967"
"NA1_4212406214",1644450798000,1596,"12.3.421.5967"
"NA1_4210350968",1644287641000,2134,"12.3.421.5967"
"NA1_4209310055",1644202445000,2253,"12.3.421.5967"
"NA1_4216032746",1644733009000,1431,"12.3.421.5967"
"NA1_4216635715",1644797944000,1959,"12.3.421.5967"
"NA1_4215945693",1644727636000,2226,"12.3.421.5967"
"NA1_4215089778",1644647320000,1290,"12.3.421.5967"
"NA1_4211764763",1644397003000,2050,"12.3.421.5967"
"NA1_4138498929",1639434621000,1355,"11.24.413.2485"
"NA1_4215522333",1644699438000,1901,"12.3.421.5967"
"NA1_4214519060",1644634643000,1714,"12.3.421.5967"
"NA1_4138596284",1639438362000,1284,"11.24.413.2485"
"NA1_4197401587",1643428930000,2257,"12.2.419.1399"
"NA1_4215406726",1644691598000,1394,"12.3.421.5967"
"NA1_4216623123",1644796278000,1947,"12.3.421.5967"
"NA1_4187117235",1642785581000,2341,"12.2.419.1399"
"NA1_4195253941",1643307269000,1283,"12.2.419.1399"
"NA1_4215204662",1644661026000,1336,"12.3.421.5967"
"NA1_4216617089",1644793992000,1591,"12.3.421.5967"
"NA1_4200252214",1643599911000,2295,"12.2.419.1399"
"NA1_4149155354",1640214967000,1657,"11.24.414.4003"
"NA1_4169600276",1641677308000,1389,"12.1.416.4011"
"NA1_4209977109",1644268477000,1539,"12.3.421.5967"
"NA1_4216388206",1644780336000,1866,"12.3.421.5967"
"NA1_4212754859",1644469390000,1833,"12.3.421.5967"
"NA1_4216506332",1644788455000,1906,"12.3.421.5967"
"NA1_4212820992",1644471435000,2068,"12.3.421.5967"
"NA1_4216627186",1644798244000,1953,"12.3.421.5967"
"NA1_4216465634",1644784207000,1135,"12.3.421.5967"
"NA1_4216641656",1644795958000,1273,"12.3.421.5967"
"NA1_4215093595",1644648662000,1585,"12.3.421.5967"
"NA1_4216239544",1644760605000,1771,"12.3.421.5967"
"NA1_4213564447",1644547325000,1388,"12.3.421.5967"
"NA1_4216357585",1644775266000,927,"12.3.421.5967"
"NA1_4216591133",1644791053000,2090,"12.3.421.5967"
"NA1_4216291796",1644763121000,2323,"12.3.421.5967"
"NA1_4215962665",1644729346000,200,"12.3.421.5967"
"NA1_4216447347",1644784545000,2326,"12.3.421.5967"
"NA1_4216585014",1644792763000,1909,"12.3.421.5967"
"NA1_4214870906",1644641357000,2034,"12.3.421.5967"
"NA1_4216622851",1644796142000,1744,"12.3.421.5967"
"NA1_4216361980",1644771877000,1579,"12.3.421.5967"
"NA1_4216560059",1644790119000,2125,"12.3.421.5967"
"NA1_4211507318",1644383893000,1342,"12.3.421.5967"
"NA1_4216089169",1644739344000,1840,"12.3.421.5967"
"NA1_4201225614",1643682453000,1348,"12.2.419.1399"
"NA1_4213256273",1644528626000,1518,"12.3.421.5967"
"NA1_4213729354",1644557545000,2023,"12.3.421.5967"
"NA1_4215634106",1644709085000,2730,"12.3.421.5967"
"NA1_4204087127",1643859580000,2276,"12.3.421.3734"
"NA1_4213479406",1644545678000,1678,"12.3.421.5967"
"NA1_4212258194",1644442266000,1843,"12.3.421.5967"
"NA1_4216571008",1644790866000,2136,"12.3.421.5967"
"NA1_4215515680",1644700707000,1974,"12.3.421.5967"
"NA1_4216402448",1644777919000,2516,"12.3.421.5967"
"NA1_4216169809",1644740278000,1816,"12.3.421.5967"
"NA1_4216096300",1644738333000,1632,"12.3.421.5967"
"NA1_4215018318",1644646989000,1286,"12.3.421.5967"
"NA1_4206506507",1644028798000,1750,"12.3.421.5967"
"NA1_4215794023",1644720644000,2015,"12.3.421.5967"
"NA1_4216660946",1644795682000,1764,"12.3.421.5967"
"NA1_4214996808",1644646264000,1954,"12.3.421.5967"
"NA1_4216458250",1644785302000,1805,"12.3.421.5967"
"NA1_4204842984",1643928251000,1758,"12.3.421.5967"
"NA1_4184677978",1642651223000,2021,"12.1.416.4011"
"NA1_4215808317",1644722069000,2308,"12.3.421.5967"
"NA1_4216034215",1644733528000,1196,"12.3.421.5967"
"NA1_4216637132",1644798620000,1566,"12.3.421.5967"
"NA1_4214325445",1644622240000,2006,"12.3.421.5967"
"NA1_4215854831",1644724131000,1865,"12.3.421.5967"
"NA1_4216490716",1644782262000,1541,"12.3.421.5967"
"NA1_4214247925",1644618815000,2527,"12.3.421.5967"
"NA1_4215518622",1644702077000,1304,"12.3.421.5967"
"NA1_4215964017",1644729833000,1782,"12.3.421.5967"
"NA1_4212950033",1644479749000,1652,"12.3.421.5967"
"NA1_4215233256",1644660325000,1242,"12.3.421.5967"
"NA1_4216586021",1644793190000,2059,"12.3.421.5967"
"NA1_4213473174",1644543745000,1773,"12.3.421.5967"
"NA1_4216577855",1644794030000,1835,"12.3.421.5967"
"NA1_4213364787",1644537202000,1500,"12.3.421.5967"
"NA1_4215325041",1644683847000,1919,"12.3.421.5967"
"NA1_4212503645",1644457168000,1811,"12.3.421.5967"
"NA1_4216611600",1644791443000,1520,"12.3.421.5967"
"NA1_4216146175",1644743501000,2106,"12.3.421.5967"
"NA1_4216517757",1644789517000,1536,"12.3.421.5967"
"NA1_4210774186",1644316183000,1231,"12.3.421.5967"
"NA1_4216578139",1644794180000,1313,"12.3.421.5967"
"NA1_4215725161",1644717401000,1858,"12.3.421.5967"
"NA1_4213030006",1644488001000,1721,"12.3.421.5967"
"NA1_4216358869",1644775955000,1536,"12.3.421.5967"
"NA1_4215574525",1644704771000,1792,"12.3.421.5967"
"NA1_4216666756",1644798499000,1520,"12.3.421.5967"
"NA1_4215029075",1644647280000,1487,"12.3.421.5967"
"NA1_4216505413",1644788056000,2502,"12.3.421.5967"
"NA1_4182399572",1642478859000,1881,"12.1.416.4011"
"NA1_4210377079",1644291530000,2036,"12.3.421.5967"
"NA1_4215618355",1644710932000,1709,"12.3.421.5967"
"NA1_4209559897",1644213420000,1674,"12.3.421.5967"
"NA1_4215917910",1644728235000,1548,"12.3.421.5967"
"NA1_4215159005",1644656262000,1991,"12.3.421.5967"
"NA1_4213295084",1644532727000,1731,"12.3.421.5967"
"NA1_4215455167",1644695687000,1617,"12.3.421.5967"
"NA1_4210704052",1644307724000,1537,"12.3.421.5967"
"NA1_4215414052",1644690185000,1726,"12.3.421.5967"
"NA1_4214999411",1644647158000,1967,"12.3.421.5967"
"NA1_4214086689",1644602500000,1662,"12.3.421.5967"
"NA1_4216093954",1644737291000,1678,"12.3.421.5967"
"NA1_4216323087",1644771935000,1180,"12.3.421.5967"
"NA1_4215406592",1644691494000,2073,"12.3.421.5967"
"NA1_4216366761",1644774874000,1599,"12.3.421.5967"
"NA1_4216666139",1644798201000,947,"12.3.421.5967"
"NA1_4215136437",1644654474000,1299,"12.3.421.5967"
"NA1_4216557130",1644789501000,1252,"12.3.421.5967"
"NA1_4209790603",1644243309000,1736,"12.3.421.5967"
"NA1_4216131154",1644736482000,1437,"12.3.421.5967"
"NA1_4215578476",1644706540000,1978,"12.3.421.5967"
"NA1_4103479001",1636924272000,2229,"11.22.406.3587"
"NA1_4216239473",1644760529000,2854,"12.3.421.5967"
"NA1_4211674049",1644390414000,1410,"12.3.421.5967"
"NA1_4216625157",1644797277000,1684,"12.3.421.5967"
"NA1_4216041618",1644732667000,2099,"12.3.421.5967"
"NA1_4216629748",1644795002000,1999,"12.3.421.5967"
"NA1_4216611056",1644791198000,1718,"12.3.421.5967"
"NA1_4216474140",1644783523000,2311,"12.3.421.5967"
"NA1_4210294552",1644285978000,2095,"12.3.421.5967"
"NA1_4215604328",1644708892000,1901,"12.3.421.5967"
"NA1_4216465073",1644783875000,1714,"12.3.421.5967"
"NA1_4209234521",1644200902000,1324,"12.3.421.5967"
"NA1_4216007927",1644731508000,1438,"12.3.421.5967"
"NA1_4215025467",1644646006000,1901,"12.3.421.5967"
"NA1_4216048740",1644735245000,2015,"12.3.421.5967"
"NA1_4213483924",1644544093000,1755,"12.3.421.5967"
"NA1_4200315351",1643603157000,2473,"12.2.419.1399"
"NA1_4196093241",1643349859000,1430,"12.2.419.1399"
"NA1_4216553478",1644787950000,3005,"12.3.421.5967"
"NA1_4216415878",1644779736000,2206,"12.3.421.5967"
"NA1_4198815649",1643518394000,1876,"12.2.419.1399"
"NA1_4216616541",1644793775000,1652,"12.3.421.5967"
"NA1_4216312167",1644764122000,1958,"12.3.421.5967"
"NA1_4216554785",1644788511000,1220,"12.3.421.5967"
"NA1_4216654679",1644797563000,1512,"12.3.421.5967"
"NA1_4215079745",1644647273000,1771,"12.3.421.5967"
"NA1_4215744295",1644717373000,1986,"12.3.421.5967"
"NA1_4216653350",1644796915000,1494,"12.3.421.5967"
"NA1_4216197926",1644746285000,1490,"12.3.421.5967"
"NA1_4213285110",1644532601000,1522,"12.3.421.5967"
"NA1_4216655205",1644797797000,1710,"12.3.421.5967"
"NA1_4216223952",1644752468000,1445,"12.3.421.5967"
"NA1_4215507597",1644701624000,1535,"12.3.421.5967"
"NA1_4213607170",1644550830000,1865,"12.3.421.5967"
"NA1_4215969520",1644731613000,930,"12.3.421.5967"
"NA1_4212731264",1644465407000,1874,"12.3.421.5967"
"NA1_4213482678",1644543754000,1453,"12.3.421.5967"
"NA1_4214275412",1644617878000,1644,"12.3.421.5967"
"NA1_4216624836",1644797140000,1802,"12.3.421.5967"
"NA1_4191421171",1643045923000,2009,"12.2.419.1399"
"NA1_4216042937",1644733088000,1710,"12.3.421.5967"
"NA1_4216063631",1644733454000,1360,"12.3.421.5967"
"NA1_4214356234",1644622798000,1701,"12.3.421.5967"
"NA1_4216004786",1644730524000,1711,"12.3.421.5967"
"NA1_4212968995",1644487004000,1351,"12.3.421.5967"
"NA1_4213788516",1644560924000,1920,"12.3.421.5967"
"NA1_4216567648",1644793564000,1211,"12.3.421.5967"
"NA1_4213648697",1644554081000,2053,"12.3.421.5967"
"NA1_4213710189",1644554572000,2438,"12.3.421.5967"
"NA1_4216637377",1644798710000,1311,"12.3.421.5967"
"NA1_4210673271",1644306964000,2120,"12.3.421.5967"
"NA1_4216662639",1644796544000,1507,"12.3.421.5967"
"NA1_4215339425",1644686868000,1991,"12.3.421.5967"
"NA1_4215713386",1644713498000,2169,"12.3.421.5967"
"NA1_4215940706",1644726114000,1787,"12.3.421.5967"
"NA1_4216389545",1644781001000,813,"12.3.421.5967"
"NA1_4213796816",1644560282000,1696,"12.3.421.5967"
"NA1_4216012868",1644730011000,2645,"12.3.421.5967"
"NA1_4216482191",1644782783000,1585,"12.3.421.5967"
"NA1_4216024834",1644733467000,1942,"12.3.421.5967"
"NA1_4216511564",1644786817000,2010,"12.3.421.5967"
"NA1_4210534003",1644296390000,2125,"12.3.421.5967"
"NA1_4214469328",1644631696000,2104,"12.3.421.5967"
"NA1_4216019405",1644732222000,1552,"12.3.421.5967"
"NA1_4214871519",1644641569000,1501,"12.3.421.5967"
"NA1_4207301582",1644088204000,1262,"12.3.421.5967"
"NA1_4216603163",1644791987000,1152,"12.3.421.5967"
"NA1_4216652207",1644796321000,1985,"12.3.421.5967"
"NA1_4211235928",1644368804000,1932,"12.3.421.5967"
"NA1_4216572923",1644791759000,1692,"12.3.421.5967"
"NA1_4216624693",1644797037000,1993,"12.3.421.5967"
"NA1_4216580183",1644790616000,2157,"12.3.421.5967"
"NA1_4216580490",1644790776000,1415,"12.3.421.5967"
"NA1_4216507843",1644789168000,2620,"12.3.421.5967"
"NA1_4216434896",1644779414000,1442,"12.3.421.5967"
"NA1_4208840232",1644187678000,1734,"12.3.421.5967"
"NA1_4207634744",1644111224000,1691,"12.3.421.5967"
"NA1_4216608091",1644794305000,1784,"12.3.421.5967"
"NA1_4214336570",1644622663000,2282,"12.3.421.5967"
"NA1_4206549156",1644031927000,1636,"12.3.421.5967"
"NA1_4215221476",1644658499000,1864,"12.3.421.5967"
"NA1_4216581467",1644791169000,1796,"12.3.421.5967"
"NA1_4216026957",1644734242000,1724,"12.3.421.5967"
"NA1_4216024750",1644733434000,1600,"12.3.421.5967"
"NA1_4197350991",1643426541000,1870,"12.2.419.1399"
"NA1_4214096768",1644602592000,1903,"12.3.421.5967"
"NA1_4216270396",1644761352000,2223,"12.3.421.5967"
"NA1_4216492759",1644783130000,1809,"12.3.421.5967"
"NA1_4211098109",1644361789000,1436,"12.3.421.5967"
"NA1_4216511113",1644786565000,2198,"12.3.421.5967"
"NA1_4213215408",1644522297000,1776,"12.3.421.5967"
"NA1_4213107164",1644516052000,1737,"12.3.421.5967"
"NA1_4216208333",1644757681000,2199,"12.3.421.5967"
"NA1_4213699645",1644554665000,1945,"12.3.421.5967"
"NA1_4210234810",1644283286000,1596,"12.3.421.5967"
"NA1_4216343756",1644772901000,1621,"12.3.421.5967"
"NA1_4214190353",1644610699000,2153,"12.3.421.5967"
"NA1_4216594190",1644792401000,2005,"12.3.421.5967"
"NA1_4216564659",1644792129000,2317,"12.3.421.5967"
"NA1_4213769279",1644560996000,959,"12.3.421.5967"
"NA1_4201552530",1643695335000,1555,"12.2.419.1399"
"NA1_4215873389",1644723759000,1599,"12.3.421.5967"
"NA1_4214188187",1644614426000,1382,"12.3.421.5967"
"NA1_4212914634",1644477161000,2029,"12.3.421.5967"
"NA1_4213023560",1644492409000,1481,"12.3.421.5967"
"NA1_4216078201",1644735310000,2066,"12.3.421.5967"
"NA1_4216486687",1644784746000,1912,"12.3.421.5967"
"NA1_4216174934",1644743429000,1636,"12.3.421.5967"
"NA1_4216581370",1644791154000,2477,"12.3.421.5967"
"NA1_4215916124",1644727636000,1414,"12.3.421.5967"
"NA1_4210735581",1644316447000,2214,"12.3.421.5967"
"NA1_4216526450",1644788952000,2130,"12.3.421.5967"
"NA1_4214230420",1644611321000,1532,"12.3.421.5967"
"NA1_4216241629",1644749664000,1701,"12.3.421.5967"
"NA1_4215556449",1644705597000,1948,"12.3.421.5967"
"NA1_4214549652",1644634975000,2326,"12.3.421.5967"
"NA1_4216442301",1644782271000,1299,"12.3.421.5967"
"NA1_4216645051",1644797656000,1854,"12.3.421.5967"
"NA1_4184261425",1642631103000,2005,"12.1.416.4011"
"NA1_4215648222",1644711156000,1559,"12.3.421.5967"
